partner,cover,room_count,pricing_zone,cover_monthly_price,cover_monthly_price_no_tax,cover_monthly_price_tax
e-mobilia,CATNAT,4,ZDDEF2C2-ZINCFACB-ZVOLFCCC,22.61947,20.75181,1.86766
e-mobilia,CATNAT,4,ZDDEF2C2-ZINCFACB-ZVOLFBCB,20.08257,18.42437,1.65819
e-mobilia,CATNAT,4,ZDDEF2C2-ZINCFACB-ZVOLFACA,18.35001,16.83488,1.51514
e-mobilia,CATNAT,4,ZDDEF2C2-ZINCFACA-ZVOLFDCD,23.81170,21.84560,1.96610
e-mobilia,CATNAT,4,ZDDEF2C2-ZINCFACA-ZVOLFCCC,22.02471,20.20615,1.81855
e-mobilia,CATNAT,4,ZDDEF2C2-ZINCFACA-ZVOLFBCB,19.48780,17.87872,1.60908
e-mobilia,CATNAT,4,ZDDEF2C2-ZINCFACA-ZVOLFACA,17.75525,16.28922,1.46603
e-mobilia,CATNAT,4,ZDDEF2C1-ZINCFBCC-ZVOLFDCD,22.86484,20.97692,1.88792
e-mobilia,CATNAT,4,ZDDEF2C1-ZINCFBCC-ZVOLFCCC,21.07784,19.33747,1.74037
e-mobilia,CATNAT,4,ZDDEF2C1-ZINCFBCC-ZVOLFBCB,18.54094,17.01004,1.53090
e-mobilia,CATNAT,4,ZDDEF2C1-ZINCFBCC-ZVOLFACA,16.80839,15.42054,1.38785
e-mobilia,CATNAT,4,ZDDEF2C1-ZINCFBCB-ZVOLFDCD,22.72001,20.84405,1.87596
e-mobilia,CATNAT,4,ZDDEF2C1-ZINCFBCB-ZVOLFCCC,20.93302,19.20460,1.72841
e-mobilia,CATNAT,4,ZDDEF2C1-ZINCFBCB-ZVOLFBCB,18.39611,16.87717,1.51895
e-mobilia,CATNAT,4,ZDDEF2C1-ZINCFBCB-ZVOLFACA,16.66356,15.28767,1.37589
e-mobilia,CATNAT,4,ZDDEF2C1-ZINCFBCA-ZVOLFDCD,22.19482,20.36222,1.83260
e-mobilia,CATNAT,4,ZDDEF2C1-ZINCFBCA-ZVOLFCCC,20.40782,18.72277,1.68505
e-mobilia,CATNAT,4,ZDDEF2C1-ZINCFBCA-ZVOLFBCB,17.87092,16.39534,1.47558
e-mobilia,CATNAT,4,ZDDEF2C1-ZINCFBCA-ZVOLFACA,16.13837,14.80585,1.33253
e-mobilia,CATNAT,4,ZDDEF2C1-ZINCFACC-ZVOLFDCD,23.67508,21.72026,1.95482
e-mobilia,CATNAT,4,ZDDEF2C1-ZINCFACC-ZVOLFCCC,21.88808,20.08081,1.80727
e-mobilia,CATNAT,4,ZDDEF2C1-ZINCFACC-ZVOLFBCB,19.35118,17.75338,1.59780
e-mobilia,CATNAT,4,ZDDEF2C1-ZINCFACC-ZVOLFACA,17.61863,16.16388,1.45475
e-mobilia,CATNAT,4,ZDDEF2C1-ZINCFACB-ZVOLFDCD,23.51107,21.56979,1.94128
e-mobilia,CATNAT,4,ZDDEF2C1-ZINCFACB-ZVOLFCCC,21.72407,19.93034,1.79373
e-mobilia,CATNAT,4,ZDDEF2C1-ZINCFACB-ZVOLFBCB,19.18717,17.60291,1.58426
e-mobilia,CATNAT,4,ZDDEF2C1-ZINCFACB-ZVOLFACA,17.45462,16.01341,1.44121
e-mobilia,CATNAT,4,ZDDEF2C1-ZINCFACA-ZVOLFDCD,22.91631,21.02414,1.89217
e-mobilia,CATNAT,4,ZDDEF2C1-ZINCFACA-ZVOLFCCC,21.12931,19.38469,1.74462
e-mobilia,CATNAT,4,ZDDEF2C1-ZINCFACA-ZVOLFBCB,18.59241,17.05726,1.53515
e-mobilia,CATNAT,4,ZDDEF2C1-ZINCFACA-ZVOLFACA,16.85986,15.46776,1.39210
e-mobilia,CATNAT,4,ZDDEF1C3-ZINCFBCC-ZVOLFDCD,22.80055,20.91793,1.88261
e-mobilia,CATNAT,4,ZDDEF1C3-ZINCFBCC-ZVOLFCCC,21.01355,19.27849,1.73506
e-mobilia,CATNAT,4,ZDDEF1C3-ZINCFBCC-ZVOLFBCB,18.47665,16.95105,1.52559
e-mobilia,CATNAT,4,ZDDEF1C3-ZINCFBCC-ZVOLFACA,16.74410,15.36156,1.38254
e-mobilia,CATNAT,4,ZDDEF1C3-ZINCFBCB-ZVOLFDCD,22.65572,20.78507,1.87066
e-mobilia,CATNAT,4,ZDDEF1C3-ZINCFBCB-ZVOLFCCC,20.86872,19.14562,1.72311
e-mobilia,CATNAT,4,ZDDEF1C3-ZINCFBCB-ZVOLFBCB,18.33182,16.81819,1.51364
e-mobilia,CATNAT,4,ZDDEF1C3-ZINCFBCB-ZVOLFACA,16.59927,15.22869,1.37058
e-mobilia,CATNAT,4,ZDDEF1C3-ZINCFBCA-ZVOLFDCD,22.13053,20.30324,1.82729
e-mobilia,CATNAT,4,ZDDEF1C3-ZINCFBCA-ZVOLFCCC,20.34353,18.66379,1.67974
e-mobilia,CATNAT,4,ZDDEF1C3-ZINCFBCA-ZVOLFBCB,17.80663,16.33636,1.47027
e-mobilia,CATNAT,4,ZDDEF1C3-ZINCFBCA-ZVOLFACA,16.07408,14.74686,1.32722
e-mobilia,CATNAT,4,ZDDEF1C3-ZINCFACC-ZVOLFDCD,23.61079,21.66127,1.94951
e-mobilia,CATNAT,4,ZDDEF1C3-ZINCFACC-ZVOLFCCC,21.82379,20.02183,1.80196
e-mobilia,CATNAT,4,ZDDEF1C3-ZINCFACC-ZVOLFBCB,19.28689,17.69439,1.59250
e-mobilia,CATNAT,4,ZDDEF1C3-ZINCFACC-ZVOLFACA,17.55434,16.10490,1.44944
e-mobilia,CATNAT,4,ZDDEF1C3-ZINCFACB-ZVOLFDCD,23.44678,21.51080,1.93597
e-mobilia,CATNAT,4,ZDDEF1C3-ZINCFACB-ZVOLFCCC,21.65978,19.87136,1.78842
e-mobilia,CATNAT,4,ZDDEF1C3-ZINCFACB-ZVOLFBCB,19.12288,17.54392,1.57895
e-mobilia,CATNAT,4,ZDDEF1C3-ZINCFACB-ZVOLFACA,17.39033,15.95443,1.43590
e-mobilia,CATNAT,4,ZDDEF1C3-ZINCFACA-ZVOLFDCD,22.85202,20.96515,1.88686
e-mobilia,CATNAT,4,ZDDEF1C3-ZINCFACA-ZVOLFCCC,21.06502,19.32571,1.73931
e-mobilia,CATNAT,4,ZDDEF1C3-ZINCFACA-ZVOLFBCB,18.52812,16.99827,1.52984
e-mobilia,CATNAT,4,ZDDEF1C3-ZINCFACA-ZVOLFACA,16.79557,15.40878,1.38679
e-mobilia,CATNAT,4,ZDDEF1C2-ZINCFBCC-ZVOLFDCD,22.22865,20.39325,1.83539
e-mobilia,CATNAT,4,ZDDEF1C2-ZINCFBCC-ZVOLFCCC,20.44165,18.75381,1.68784
e-mobilia,CATNAT,4,ZDDEF1C2-ZINCFBCC-ZVOLFBCB,17.90475,16.42637,1.47837
e-mobilia,CATNAT,4,ZDDEF1C2-ZINCFBCC-ZVOLFACA,16.17220,14.83688,1.33532
e-mobilia,CATNAT,4,ZDDEF1C2-ZINCFBCB-ZVOLFDCD,22.08382,20.26039,1.82343
e-mobilia,CATNAT,4,ZDDEF1C2-ZINCFBCB-ZVOLFCCC,20.29682,18.62094,1.67588
e-mobilia,CATNAT,4,ZDDEF1C2-ZINCFBCB-ZVOLFBCB,17.75992,16.29351,1.46642
e-mobilia,CATNAT,4,ZDDEF1C2-ZINCFBCB-ZVOLFACA,16.02737,14.70401,1.32336
e-mobilia,CATNAT,4,ZDDEF1C2-ZINCFBCA-ZVOLFDCD,21.55863,19.77856,1.78007
e-mobilia,CATNAT,4,ZDDEF1C2-ZINCFBCA-ZVOLFCCC,19.77163,18.13911,1.63252
e-mobilia,CATNAT,4,ZDDEF1C2-ZINCFBCA-ZVOLFBCB,17.23473,15.81168,1.42305
e-mobilia,CATNAT,4,ZDDEF1C2-ZINCFBCA-ZVOLFACA,15.50218,14.22218,1.28000
e-mobilia,CATNAT,4,ZDDEF1C2-ZINCFACC-ZVOLFDCD,23.03889,21.13659,1.90229
e-mobilia,CATNAT,4,ZDDEF1C2-ZINCFACC-ZVOLFCCC,21.25189,19.49715,1.75474
e-mobilia,CATNAT,4,ZDDEF1C2-ZINCFACC-ZVOLFBCB,18.71499,17.16971,1.54527
e-mobilia,CATNAT,4,ZDDEF1C2-ZINCFACC-ZVOLFACA,16.98244,15.58022,1.40222
e-mobilia,CATNAT,4,ZDDEF1C2-ZINCFACB-ZVOLFDCD,22.87488,20.98613,1.88875
e-mobilia,CATNAT,4,ZDDEF1C2-ZINCFACB-ZVOLFCCC,21.08788,19.34668,1.74120
e-mobilia,CATNAT,4,ZDDEF1C2-ZINCFACB-ZVOLFBCB,18.55098,17.01925,1.53173
e-mobilia,CATNAT,4,ZDDEF1C2-ZINCFACB-ZVOLFACA,16.81843,15.42975,1.38868
e-mobilia,CATNAT,4,ZDDEF1C2-ZINCFACA-ZVOLFDCD,22.28012,20.44047,1.83964
e-mobilia,CATNAT,4,ZDDEF1C2-ZINCFACA-ZVOLFCCC,20.49312,18.80103,1.69209
e-mobilia,CATNAT,4,ZDDEF1C2-ZINCFACA-ZVOLFBCB,17.95622,16.47359,1.48262
e-mobilia,CATNAT,4,ZDDEF1C2-ZINCFACA-ZVOLFACA,16.22367,14.88410,1.33957
e-mobilia,CATNAT,4,ZDDEF1C1-ZINCFBCC-ZVOLFDCD,21.49456,19.71978,1.77478
e-mobilia,CATNAT,4,ZDDEF1C1-ZINCFBCC-ZVOLFCCC,19.70757,18.08034,1.62723
e-mobilia,CATNAT,4,ZDDEF1C1-ZINCFBCC-ZVOLFBCB,17.17067,15.75290,1.41776
e-mobilia,CATNAT,4,ZDDEF1C1-ZINCFBCC-ZVOLFACA,15.43811,14.16341,1.27471
e-mobilia,CATNAT,4,ZDDEF1C1-ZINCFBCB-ZVOLFDCD,21.34974,19.58692,1.76282
e-mobilia,CATNAT,4,ZDDEF1C1-ZINCFBCB-ZVOLFCCC,19.56274,17.94747,1.61527
e-mobilia,CATNAT,4,ZDDEF1C1-ZINCFBCB-ZVOLFBCB,17.02584,15.62004,1.40580
e-mobilia,CATNAT,4,ZDDEF1C1-ZINCFBCB-ZVOLFACA,15.29329,14.03054,1.26275
e-mobilia,CATNAT,4,ZDDEF1C1-ZINCFBCA-ZVOLFDCD,20.82455,19.10509,1.71946
e-mobilia,CATNAT,4,ZDDEF1C1-ZINCFBCA-ZVOLFCCC,19.03755,17.46564,1.57191
e-mobilia,CATNAT,4,ZDDEF1C1-ZINCFBCA-ZVOLFBCB,16.50065,15.13821,1.36244
e-mobilia,CATNAT,4,ZDDEF1C1-ZINCFBCA-ZVOLFACA,14.76810,13.54871,1.21938
e-mobilia,CATNAT,4,ZDDEF1C1-ZINCFACC-ZVOLFDCD,22.30481,20.46312,1.84168
e-mobilia,CATNAT,4,ZDDEF1C1-ZINCFACC-ZVOLFCCC,20.51781,18.82368,1.69413
e-mobilia,CATNAT,4,ZDDEF1C1-ZINCFACC-ZVOLFBCB,17.98091,16.49624,1.48466
e-mobilia,CATNAT,4,ZDDEF1C1-ZINCFACC-ZVOLFACA,16.24835,14.90675,1.34161
e-mobilia,CATNAT,4,ZDDEF1C1-ZINCFACB-ZVOLFDCD,22.14079,20.31266,1.82814
e-mobilia,CATNAT,4,ZDDEF1C1-ZINCFACB-ZVOLFCCC,20.35380,18.67321,1.68059
e-mobilia,CATNAT,4,ZDDEF1C1-ZINCFACB-ZVOLFBCB,17.81690,16.34578,1.47112
e-mobilia,CATNAT,4,ZDDEF1C1-ZINCFACB-ZVOLFACA,16.08434,14.75628,1.32807
e-mobilia,CATNAT,4,ZDDEF1C1-ZINCFACA-ZVOLFDCD,21.54603,19.76700,1.77903
e-mobilia,CATNAT,4,ZDDEF1C1-ZINCFACA-ZVOLFCCC,19.75904,18.12756,1.63148
e-mobilia,CATNAT,4,ZDDEF1C1-ZINCFACA-ZVOLFBCB,17.22213,15.80012,1.42201
e-mobilia,CATNAT,4,ZDDEF1C1-ZINCFACA-ZVOLFACA,15.48958,14.21063,1.27896
e-mobilia,CATNAT,4,ZDDEF12C3-ZINCFBCC-ZVOLFDCD,48.32098,44.33117,3.98981
e-mobilia,CATNAT,4,ZDDEF12C3-ZINCFBCC-ZVOLFCCC,46.53398,42.69172,3.84226
e-mobilia,CATNAT,4,ZDDEF12C3-ZINCFBCC-ZVOLFBCB,43.99708,40.36429,3.63279
e-mobilia,CATNAT,4,ZDDEF12C3-ZINCFBCC-ZVOLFACA,42.26452,38.77479,3.48973
e-mobilia,CATNAT,4,ZDDEF12C3-ZINCFBCB-ZVOLFDCD,48.17615,44.19830,3.97785
e-mobilia,CATNAT,4,ZDDEF12C3-ZINCFBCB-ZVOLFCCC,46.38915,42.55886,3.83030
e-mobilia,CATNAT,4,ZDDEF12C3-ZINCFBCB-ZVOLFBCB,43.85225,40.23142,3.62083
e-mobilia,CATNAT,4,ZDDEF12C3-ZINCFBCB-ZVOLFACA,42.11970,38.64193,3.47777
e-mobilia,CATNAT,4,ZDDEF12C3-ZINCFBCA-ZVOLFDCD,47.65096,43.71648,3.93448
e-mobilia,CATNAT,4,ZDDEF12C3-ZINCFBCA-ZVOLFCCC,45.86396,42.07703,3.78693
e-mobilia,CATNAT,4,ZDDEF12C3-ZINCFBCA-ZVOLFBCB,43.32706,39.74960,3.57746
e-mobilia,CATNAT,4,ZDDEF12C3-ZINCFBCA-ZVOLFACA,41.59451,38.16010,3.43441
e-mobilia,CATNAT,4,ZDDEF12C3-ZINCFACC-ZVOLFDCD,49.13122,45.07451,4.05671
e-mobilia,CATNAT,4,ZDDEF12C3-ZINCFACC-ZVOLFCCC,47.34422,43.43506,3.90916
e-mobilia,CATNAT,4,ZDDEF12C3-ZINCFACC-ZVOLFBCB,44.80732,41.10763,3.69969
e-mobilia,CATNAT,4,ZDDEF12C3-ZINCFACC-ZVOLFACA,43.07477,39.51813,3.55663
e-mobilia,CATNAT,4,ZDDEF12C3-ZINCFACB-ZVOLFDCD,48.96721,44.92404,4.04316
e-mobilia,CATNAT,4,ZDDEF12C3-ZINCFACB-ZVOLFCCC,47.18021,43.28459,3.89561
e-mobilia,CATNAT,4,ZDDEF12C3-ZINCFACB-ZVOLFBCB,44.64331,40.95716,3.68614
e-mobilia,CATNAT,4,ZDDEF12C3-ZINCFACB-ZVOLFACA,42.91075,39.36766,3.54309
e-mobilia,CATNAT,4,ZDDEF12C3-ZINCFACA-ZVOLFDCD,48.37244,44.37839,3.99406
e-mobilia,CATNAT,4,ZDDEF12C3-ZINCFACA-ZVOLFCCC,46.58545,42.73894,3.84650
e-mobilia,CATNAT,4,ZDDEF12C3-ZINCFACA-ZVOLFBCB,44.04855,40.41151,3.63704
e-mobilia,CATNAT,4,ZDDEF12C3-ZINCFACA-ZVOLFACA,42.31599,38.82201,3.49398
e-mobilia,CATNAT,4,ZDDEF12C2-ZINCFBCC-ZVOLFDCD,45.81381,42.03101,3.78279
e-mobilia,CATNAT,4,ZDDEF12C2-ZINCFBCC-ZVOLFCCC,44.02681,40.39157,3.63524
e-mobilia,CATNAT,4,ZDDEF12C2-ZINCFBCC-ZVOLFBCB,41.48991,38.06413,3.42577
e-mobilia,CATNAT,4,ZDDEF12C2-ZINCFBCC-ZVOLFACA,39.75736,36.47464,3.28272
e-mobilia,CATNAT,4,ZDDEF12C2-ZINCFBCB-ZVOLFDCD,45.66898,41.89815,3.77083
e-mobilia,CATNAT,4,ZDDEF12C2-ZINCFBCB-ZVOLFCCC,43.88198,40.25870,3.62328
e-mobilia,CATNAT,4,ZDDEF12C2-ZINCFBCB-ZVOLFBCB,41.34508,37.93127,3.41381
e-mobilia,CATNAT,4,ZDDEF12C2-ZINCFBCB-ZVOLFACA,39.61253,36.34177,3.27076
e-mobilia,CATNAT,4,ZDDEF12C2-ZINCFBCA-ZVOLFDCD,45.14379,41.41632,3.72747
e-mobilia,CATNAT,4,ZDDEF12C2-ZINCFBCA-ZVOLFCCC,43.35679,39.77687,3.57992
e-mobilia,CATNAT,4,ZDDEF12C2-ZINCFBCA-ZVOLFBCB,40.81989,37.44944,3.37045
e-mobilia,CATNAT,4,ZDDEF12C2-ZINCFBCA-ZVOLFACA,39.08734,35.85994,3.22739
e-mobilia,CATNAT,4,ZDDEF12C2-ZINCFACC-ZVOLFDCD,46.62405,42.77435,3.84969
e-mobilia,CATNAT,4,ZDDEF12C2-ZINCFACC-ZVOLFCCC,44.83705,41.13491,3.70214
e-mobilia,CATNAT,4,ZDDEF12C2-ZINCFACC-ZVOLFBCB,42.30015,38.80747,3.49267
e-mobilia,CATNAT,4,ZDDEF12C2-ZINCFACC-ZVOLFACA,40.56760,37.21798,3.34962
e-mobilia,CATNAT,4,ZDDEF12C2-ZINCFACB-ZVOLFDCD,46.46004,42.62389,3.83615
e-mobilia,CATNAT,4,ZDDEF12C2-ZINCFACB-ZVOLFCCC,44.67304,40.98444,3.68860
e-mobilia,CATNAT,4,ZDDEF12C2-ZINCFACB-ZVOLFBCB,42.13614,38.65701,3.47913
e-mobilia,CATNAT,4,ZDDEF12C2-ZINCFACB-ZVOLFACA,40.40359,37.06751,3.33608
e-mobilia,CATNAT,4,ZDDEF12C2-ZINCFACA-ZVOLFDCD,45.86528,42.07823,3.78704
e-mobilia,CATNAT,4,ZDDEF12C2-ZINCFACA-ZVOLFCCC,44.07828,40.43879,3.63949
e-mobilia,CATNAT,4,ZDDEF12C2-ZINCFACA-ZVOLFBCB,41.54138,38.11135,3.43002
e-mobilia,CATNAT,4,ZDDEF12C2-ZINCFACA-ZVOLFACA,39.80882,36.52186,3.28697
e-mobilia,CATNAT,4,ZDDEF12C1-ZINCFBCC-ZVOLFDCD,42.59564,39.07857,3.51707
e-mobilia,CATNAT,4,ZDDEF12C1-ZINCFBCC-ZVOLFCCC,40.80864,37.43912,3.36952
e-mobilia,CATNAT,4,ZDDEF12C1-ZINCFBCC-ZVOLFBCB,38.27174,35.11169,3.16005
e-mobilia,CATNAT,4,ZDDEF12C1-ZINCFBCC-ZVOLFACA,36.53919,33.52219,3.01700
e-mobilia,CATNAT,4,ZDDEF12C1-ZINCFBCB-ZVOLFDCD,42.45081,38.94570,3.50511
e-mobilia,CATNAT,4,ZDDEF12C1-ZINCFBCB-ZVOLFCCC,40.66381,37.30625,3.35756
e-mobilia,CATNAT,4,ZDDEF12C1-ZINCFBCB-ZVOLFBCB,38.12691,34.97882,3.14809
e-mobilia,CATNAT,4,ZDDEF12C1-ZINCFBCB-ZVOLFACA,36.39436,33.38932,3.00504
e-mobilia,CATNAT,4,ZDDEF12C1-ZINCFBCA-ZVOLFDCD,41.92562,38.46387,3.46175
e-mobilia,CATNAT,4,ZDDEF12C1-ZINCFBCA-ZVOLFCCC,40.13862,36.82442,3.31420
e-mobilia,CATNAT,4,ZDDEF12C1-ZINCFBCA-ZVOLFBCB,37.60172,34.49699,3.10473
e-mobilia,CATNAT,4,ZDDEF12C1-ZINCFBCA-ZVOLFACA,35.86917,32.90749,2.96167
e-mobilia,CATNAT,4,ZDDEF12C1-ZINCFACC-ZVOLFDCD,43.40588,39.82191,3.58397
e-mobilia,CATNAT,4,ZDDEF12C1-ZINCFACC-ZVOLFCCC,41.61888,38.18246,3.43642
e-mobilia,CATNAT,4,ZDDEF12C1-ZINCFACC-ZVOLFBCB,39.08198,35.85503,3.22695
e-mobilia,CATNAT,4,ZDDEF12C1-ZINCFACC-ZVOLFACA,37.34943,34.26553,3.08390
e-mobilia,CATNAT,4,ZDDEF12C1-ZINCFACB-ZVOLFDCD,43.24187,39.67144,3.57043
e-mobilia,CATNAT,4,ZDDEF12C1-ZINCFACB-ZVOLFCCC,41.45487,38.03199,3.42288
e-mobilia,CATNAT,4,ZDDEF12C1-ZINCFACB-ZVOLFBCB,38.91797,35.70456,3.21341
e-mobilia,CATNAT,4,ZDDEF12C1-ZINCFACB-ZVOLFACA,37.18542,34.11506,3.07036
e-mobilia,CATNAT,4,ZDDEF12C1-ZINCFACA-ZVOLFDCD,42.64711,39.12579,3.52132
e-mobilia,CATNAT,4,ZDDEF12C1-ZINCFACA-ZVOLFCCC,40.86011,37.48634,3.37377
e-mobilia,CATNAT,4,ZDDEF12C1-ZINCFACA-ZVOLFBCB,38.32321,35.15891,3.16430
e-mobilia,CATNAT,4,ZDDEF12C1-ZINCFACA-ZVOLFACA,36.59066,33.56941,3.02125
e-mobilia,CATNAT,4,ZDDEF11C3-ZINCFBCC-ZVOLFDCD,38.87697,35.66695,3.21003
e-mobilia,CATNAT,4,ZDDEF11C3-ZINCFBCC-ZVOLFCCC,37.08997,34.02750,3.06247
e-mobilia,CATNAT,4,ZDDEF11C3-ZINCFBCC-ZVOLFBCB,34.55307,31.70007,2.85301
e-mobilia,CATNAT,4,ZDDEF11C3-ZINCFBCC-ZVOLFACA,32.82052,30.11057,2.70995
e-mobilia,CATNAT,4,ZDDEF11C3-ZINCFBCB-ZVOLFDCD,38.73214,35.53408,3.19807
e-mobilia,CATNAT,4,ZDDEF11C3-ZINCFBCB-ZVOLFCCC,36.94515,33.89463,3.05052
e-mobilia,CATNAT,4,ZDDEF11C3-ZINCFBCB-ZVOLFBCB,34.40825,31.56720,2.84105
e-mobilia,CATNAT,4,ZDDEF11C3-ZINCFBCB-ZVOLFACA,32.67569,29.97770,2.69799
e-mobilia,CATNAT,4,ZDDEF11C3-ZINCFBCA-ZVOLFDCD,38.20695,35.05225,3.15470
e-mobilia,CATNAT,4,ZDDEF11C3-ZINCFBCA-ZVOLFCCC,36.41996,33.41280,3.00715
e-mobilia,CATNAT,4,ZDDEF11C3-ZINCFBCA-ZVOLFBCB,33.88305,31.08537,2.79768
e-mobilia,CATNAT,4,ZDDEF11C3-ZINCFBCA-ZVOLFACA,32.15050,29.49587,2.65463
e-mobilia,CATNAT,4,ZDDEF11C3-ZINCFACC-ZVOLFDCD,39.68721,36.41029,3.27693
e-mobilia,CATNAT,4,ZDDEF11C3-ZINCFACC-ZVOLFCCC,37.90021,34.77084,3.12938
e-mobilia,CATNAT,4,ZDDEF11C3-ZINCFACC-ZVOLFBCB,35.36331,32.44341,2.91991
e-mobilia,CATNAT,4,ZDDEF11C3-ZINCFACC-ZVOLFACA,33.63076,30.85391,2.77685
e-mobilia,CATNAT,4,ZDDEF11C3-ZINCFACB-ZVOLFDCD,39.52320,36.25982,3.26338
e-mobilia,CATNAT,4,ZDDEF11C3-ZINCFACB-ZVOLFCCC,37.73620,34.62037,3.11583
e-mobilia,CATNAT,4,ZDDEF11C3-ZINCFACB-ZVOLFBCB,35.19930,32.29294,2.90636
e-mobilia,CATNAT,4,ZDDEF11C3-ZINCFACB-ZVOLFACA,33.46675,30.70344,2.76331
e-mobilia,CATNAT,4,ZDDEF11C3-ZINCFACA-ZVOLFDCD,38.92844,35.71417,3.21427
e-mobilia,CATNAT,4,ZDDEF11C3-ZINCFACA-ZVOLFCCC,37.14144,34.07472,3.06672
e-mobilia,CATNAT,4,ZDDEF11C3-ZINCFACA-ZVOLFBCB,34.60454,31.74729,2.85726
e-mobilia,CATNAT,4,ZDDEF11C3-ZINCFACA-ZVOLFACA,32.87199,30.15779,2.71420
e-mobilia,CATNAT,4,ZDDEF11C2-ZINCFBCC-ZVOLFDCD,37.08596,34.02382,3.06214
e-mobilia,CATNAT,4,ZDDEF11C2-ZINCFBCC-ZVOLFCCC,35.29896,32.38437,2.91459
e-mobilia,CATNAT,4,ZDDEF11C2-ZINCFBCC-ZVOLFBCB,32.76206,30.05694,2.70512
e-mobilia,CATNAT,4,ZDDEF11C2-ZINCFBCC-ZVOLFACA,31.02951,28.46744,2.56207
e-mobilia,CATNAT,4,ZDDEF11C2-ZINCFBCB-ZVOLFDCD,36.94113,33.89095,3.05019
e-mobilia,CATNAT,4,ZDDEF11C2-ZINCFBCB-ZVOLFCCC,35.15414,32.25150,2.90264
e-mobilia,CATNAT,4,ZDDEF11C2-ZINCFBCB-ZVOLFBCB,32.61724,29.92407,2.69317
e-mobilia,CATNAT,4,ZDDEF11C2-ZINCFBCB-ZVOLFACA,30.88468,28.33457,2.55011
e-mobilia,CATNAT,4,ZDDEF11C2-ZINCFBCA-ZVOLFDCD,36.41594,33.40912,3.00682
e-mobilia,CATNAT,4,ZDDEF11C2-ZINCFBCA-ZVOLFCCC,34.62895,31.76968,2.85927
e-mobilia,CATNAT,4,ZDDEF11C2-ZINCFBCA-ZVOLFBCB,32.09204,29.44224,2.64980
e-mobilia,CATNAT,4,ZDDEF11C2-ZINCFBCA-ZVOLFACA,30.35949,27.85275,2.50675
e-mobilia,CATNAT,4,ZDDEF11C2-ZINCFACC-ZVOLFDCD,37.89620,34.76716,3.12904
e-mobilia,CATNAT,4,ZDDEF11C2-ZINCFACC-ZVOLFCCC,36.10920,33.12771,2.98149
e-mobilia,CATNAT,4,ZDDEF11C2-ZINCFACC-ZVOLFBCB,33.57230,30.80028,2.77202
e-mobilia,CATNAT,4,ZDDEF11C2-ZINCFACC-ZVOLFACA,31.83975,29.21078,2.62897
e-mobilia,CATNAT,4,ZDDEF11C2-ZINCFACB-ZVOLFDCD,37.73219,34.61669,3.11550
e-mobilia,CATNAT,4,ZDDEF11C2-ZINCFACB-ZVOLFCCC,35.94519,32.97724,2.96795
e-mobilia,CATNAT,4,ZDDEF11C2-ZINCFACB-ZVOLFBCB,33.40829,30.64981,2.75848
e-mobilia,CATNAT,4,ZDDEF11C2-ZINCFACB-ZVOLFACA,31.67574,29.06031,2.61543
e-mobilia,CATNAT,4,ZDDEF11C2-ZINCFACA-ZVOLFDCD,37.13743,34.07104,3.06639
e-mobilia,CATNAT,4,ZDDEF11C2-ZINCFACA-ZVOLFCCC,35.35043,32.43159,2.91884
e-mobilia,CATNAT,4,ZDDEF11C2-ZINCFACA-ZVOLFBCB,32.81353,30.10416,2.70937
e-mobilia,CATNAT,4,ZDDEF11C2-ZINCFACA-ZVOLFACA,31.08098,28.51466,2.56632
e-mobilia,CATNAT,4,ZDDEF11C1-ZINCFBCC-ZVOLFDCD,34.78704,31.91472,2.87232
e-mobilia,CATNAT,4,ZDDEF11C1-ZINCFBCC-ZVOLFCCC,33.00005,30.27527,2.72477
e-mobilia,CATNAT,4,ZDDEF11C1-ZINCFBCC-ZVOLFBCB,30.46314,27.94784,2.51531
e-mobilia,CATNAT,4,ZDDEF11C1-ZINCFBCC-ZVOLFACA,28.73059,26.35834,2.37225
e-mobilia,CATNAT,4,ZDDEF11C1-ZINCFBCB-ZVOLFDCD,34.64222,31.78185,2.86037
e-mobilia,CATNAT,4,ZDDEF11C1-ZINCFBCB-ZVOLFCCC,32.85522,30.14240,2.71282
e-mobilia,CATNAT,4,ZDDEF11C1-ZINCFBCB-ZVOLFBCB,30.31832,27.81497,2.50335
e-mobilia,CATNAT,4,ZDDEF11C1-ZINCFBCB-ZVOLFACA,28.58577,26.22547,2.36029
e-mobilia,CATNAT,4,ZDDEF11C1-ZINCFBCA-ZVOLFDCD,34.11703,31.30002,2.81700
e-mobilia,CATNAT,4,ZDDEF11C1-ZINCFBCA-ZVOLFCCC,32.33003,29.66058,2.66945
e-mobilia,CATNAT,4,ZDDEF11C1-ZINCFBCA-ZVOLFBCB,29.79313,27.33314,2.45998
e-mobilia,CATNAT,4,ZDDEF11C1-ZINCFBCA-ZVOLFACA,28.06058,25.74365,2.31693
e-mobilia,CATNAT,4,ZDDEF11C1-ZINCFACC-ZVOLFDCD,35.59728,32.65806,2.93923
e-mobilia,CATNAT,4,ZDDEF11C1-ZINCFACC-ZVOLFCCC,33.81029,31.01861,2.79168
e-mobilia,CATNAT,4,ZDDEF11C1-ZINCFACC-ZVOLFBCB,31.27339,28.69118,2.58221
e-mobilia,CATNAT,4,ZDDEF11C1-ZINCFACC-ZVOLFACA,29.54083,27.10168,2.43915
